   31    0.30250E+00    0.16245E-01    0.16245E-01    0.21183E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.48217E-02   -0.13919E-02   -0.13919E-02    0.27838E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.77462E+01   -0.77462E+01    0.15492E+02    0.00000E+00
   32    0.31234E+00    0.15944E-01    0.15944E-01    0.21257E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.49914E-02   -0.14409E-02   -0.14409E-02    0.28818E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.79321E+01   -0.79321E+01    0.15864E+02    0.00000E+00
   33    0.32218E+00    0.15650E-01    0.15650E-01    0.21330E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.51611E-02   -0.14899E-02   -0.14899E-02    0.29798E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.81136E+01   -0.81136E+01    0.16227E+02    0.00000E+00
   34    0.33202E+00    0.15363E-01    0.15363E-01    0.21401E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.53310E-02   -0.15389E-02   -0.15389E-02    0.30778E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.82907E+01   -0.82907E+01    0.16581E+02    0.00000E+00
   35    0.34187E+00    0.15082E-01    0.15082E-01    0.21471E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.55008E-02   -0.15880E-02   -0.15880E-02    0.31759E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.84636E+01   -0.84636E+01    0.16927E+02    0.00000E+00
   36    0.35171E+00    0.14807E-01    0.14807E-01    0.21539E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.56708E-02   -0.16370E-02   -0.16370E-02    0.32740E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.86323E+01   -0.86323E+01    0.17265E+02    0.00000E+00
   37    0.36157E+00    0.14539E-01    0.14539E-01    0.21606E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.58408E-02   -0.16861E-02   -0.16861E-02    0.33722E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.87970E+01   -0.87970E+01    0.17594E+02    0.00000E+00
   38    0.37142E+00    0.14278E-01    0.14278E-01    0.21673E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.60108E-02   -0.17352E-02   -0.17352E-02    0.34704E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.89577E+01   -0.89577E+01    0.17915E+02    0.00000E+00
   39    0.38128E+00    0.14022E-01    0.14022E-01    0.21738E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.61810E-02   -0.17843E-02   -0.17843E-02    0.35686E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.91145E+01   -0.91145E+01    0.18229E+02    0.00000E+00
   40    0.39114E+00    0.13772E-01    0.13772E-01    0.21801E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.63511E-02   -0.18334E-02   -0.18334E-02    0.36668E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.92676E+01   -0.92676E+01    0.18535E+02    0.00000E+00
   41    0.40100E+00    0.13528E-01    0.13528E-01    0.21864E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.65213E-02   -0.18826E-02   -0.18826E-02    0.37651E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.94169E+01   -0.94169E+01    0.18834E+02    0.00000E+00
   42    0.41086E+00    0.13289E-01    0.13289E-01    0.21926E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.66916E-02   -0.19317E-02   -0.19317E-02    0.38634E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.95627E+01   -0.95627E+01    0.19125E+02    0.00000E+00
   43    0.42073E+00    0.13056E-01    0.13056E-01    0.21986E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.68619E-02   -0.19809E-02   -0.19809E-02    0.39617E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.97049E+01   -0.97049E+01    0.19410E+02    0.00000E+00
   44    0.43060E+00    0.12829E-01    0.12829E-01    0.22045E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.70323E-02   -0.20301E-02   -0.20301E-02    0.40601E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.98437E+01   -0.98437E+01    0.19687E+02    0.00000E+00
   45    0.44047E+00    0.12607E-01    0.12607E-01    0.22104E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.72028E-02   -0.20793E-02   -0.20793E-02    0.41585E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.99792E+01   -0.99792E+01    0.19958E+02    0.00000E+00
   46    0.45034E+00    0.12389E-01    0.12389E-01    0.22161E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.73732E-02   -0.21285E-02   -0.21285E-02    0.42569E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.10111E+02   -0.10111E+02    0.20223E+02    0.00000E+00
   47    0.46022E+00    0.12177E-01    0.12177E-01    0.22217E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.75437E-02   -0.21777E-02   -0.21777E-02    0.43554E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.10240E+02   -0.10240E+02    0.20481E+02    0.00000E+00
   48    0.47010E+00    0.11970E-01    0.11970E-01    0.22273E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.77143E-02   -0.22269E-02   -0.22269E-02    0.44539E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.10366E+02   -0.10366E+02    0.20732E+02    0.00000E+00
   49    0.48492E+00    0.11668E-01    0.11668E-01    0.22354E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.79702E-02   -0.23008E-02   -0.23008E-02    0.46016E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.10549E+02   -0.10549E+02    0.21099E+02    0.00000E+00
   50    0.49480E+00    0.11473E-01    0.11473E-01    0.22407E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.81409E-02   -0.23501E-02   -0.23501E-02    0.47002E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.10668E+02   -0.10668E+02    0.21335E+02    0.00000E+00
   51    0.50468E+00    0.11282E-01    0.11282E-01    0.22460E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.83116E-02   -0.23994E-02   -0.23994E-02    0.47987E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.10783E+02   -0.10783E+02    0.21566E+02    0.00000E+00
   52    0.51457E+00    0.11096E-01    0.11096E-01    0.22511E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.84824E-02   -0.24487E-02   -0.24487E-02    0.48973E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.10896E+02   -0.10896E+02    0.21792E+02    0.00000E+00
   53    0.52446E+00    0.10914E-01    0.10914E-01    0.22562E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.86532E-02   -0.24980E-02   -0.24980E-02    0.49959E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11006E+02   -0.11006E+02    0.22012E+02    0.00000E+00
   54    0.53435E+00    0.10736E-01    0.10736E-01    0.22611E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.88240E-02   -0.25473E-02   -0.25473E-02    0.50946E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11113E+02   -0.11113E+02    0.22226E+02    0.00000E+00
   55    0.54424E+00    0.10563E-01    0.10563E-01    0.22660E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.89949E-02   -0.25966E-02   -0.25966E-02    0.51932E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11218E+02   -0.11218E+02    0.22436E+02    0.00000E+00
   56    0.55414E+00    0.10393E-01    0.10393E-01    0.22708E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.91658E-02   -0.26459E-02   -0.26459E-02    0.52919E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11320E+02   -0.11320E+02    0.22640E+02    0.00000E+00
   57    0.56403E+00    0.10228E-01    0.10228E-01    0.22756E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.93368E-02   -0.26953E-02   -0.26953E-02    0.53906E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11420E+02   -0.11420E+02    0.22839E+02    0.00000E+00
   58    0.57393E+00    0.10066E-01    0.10066E-01    0.22802E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.95077E-02   -0.27447E-02   -0.27447E-02    0.54893E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11517E+02   -0.11517E+02    0.23034E+02    0.00000E+00
   59    0.58383E+00    0.99080E-02    0.99080E-02    0.22848E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.96788E-02   -0.27940E-02   -0.27940E-02    0.55880E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11612E+02   -0.11612E+02    0.23224E+02    0.00000E+00
   60    0.59373E+00    0.97538E-02    0.97538E-02    0.22893E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.98498E-02   -0.28434E-02   -0.28434E-02    0.56868E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11704E+02   -0.11704E+02    0.23409E+02    0.00000E+00
   61    0.60372E+00    0.10371E-01    0.10371E-01    0.22938E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.10023E-01   -0.28933E-02   -0.28933E-02    0.57867E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11796E+02   -0.11796E+02    0.23592E+02    0.00000E+00
   62    0.61371E+00    0.10217E-01    0.10217E-01    0.22982E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.10196E-01   -0.29433E-02   -0.29433E-02    0.58866E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11885E+02   -0.11885E+02    0.23770E+02    0.00000E+00
   63    0.62370E+00    0.10056E-01    0.10056E-01    0.23026E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.10369E-01   -0.29932E-02   -0.29932E-02    0.59865E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.11972E+02   -0.11972E+02    0.23943E+02    0.00000E+00
   64    0.63370E+00    0.98991E-02    0.98991E-02    0.23069E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.10542E-01   -0.30432E-02   -0.30432E-02    0.60864E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12056E+02   -0.12056E+02    0.24113E+02    0.00000E+00
   65    0.64378E+00    0.61065E-02    0.61065E-02    0.23111E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.10717E-01   -0.30937E-02   -0.30937E-02    0.61875E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12140E+02   -0.12140E+02    0.24280E+02    0.00000E+00
   66    0.65387E+00    0.59751E-02    0.59751E-02    0.23153E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.10892E-01   -0.31443E-02   -0.31443E-02    0.62886E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12221E+02   -0.12221E+02    0.24443E+02    0.00000E+00
   67    0.66396E+00    0.58833E-02    0.58833E-02    0.23194E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.11067E-01   -0.31948E-02   -0.31948E-02    0.63897E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12301E+02   -0.12301E+02    0.24602E+02    0.00000E+00
   68    0.67405E+00    0.57941E-02    0.57941E-02    0.23235E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.11242E-01   -0.32454E-02   -0.32454E-02    0.64908E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12378E+02   -0.12378E+02    0.24757E+02    0.00000E+00
   69    0.68413E+00    0.57071E-02    0.57071E-02    0.23275E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.11417E-01   -0.32959E-02   -0.32959E-02    0.65918E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12454E+02   -0.12454E+02    0.24908E+02    0.00000E+00
   70    0.69421E+00    0.56222E-02    0.56222E-02    0.23315E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.11592E-01   -0.33464E-02   -0.33464E-02    0.66929E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12527E+02   -0.12527E+02    0.25055E+02    0.00000E+00
   71    0.70430E+00    0.55394E-02    0.55394E-02    0.23354E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.11767E-01   -0.33969E-02   -0.33969E-02    0.67939E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12599E+02   -0.12599E+02    0.25198E+02    0.00000E+00
   72    0.71438E+00    0.54587E-02    0.54587E-02    0.23392E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.11942E-01   -0.34474E-02   -0.34474E-02    0.68949E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12669E+02   -0.12669E+02    0.25338E+02    0.00000E+00
   73    0.72446E+00    0.53800E-02    0.53800E-02    0.23430E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.12117E-01   -0.34979E-02   -0.34979E-02    0.69959E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12737E+02   -0.12737E+02    0.25474E+02    0.00000E+00
   74    0.73454E+00    0.53032E-02    0.53032E-02    0.23468E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.12292E-01   -0.35484E-02   -0.35484E-02    0.70969E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12804E+02   -0.12804E+02    0.25607E+02    0.00000E+00
   75    0.74462E+00    0.52283E-02    0.52283E-02    0.23504E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.12467E-01   -0.35989E-02   -0.35989E-02    0.71978E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12868E+02   -0.12868E+02    0.25737E+02    0.00000E+00
   76    0.75469E+00    0.51553E-02    0.51553E-02    0.23541E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.12642E-01   -0.36494E-02   -0.36494E-02    0.72988E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12931E+02   -0.12931E+02    0.25863E+02    0.00000E+00
   77    0.76477E+00    0.50840E-02    0.50840E-02    0.23577E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.12817E-01   -0.36999E-02   -0.36999E-02    0.73997E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.12993E+02   -0.12993E+02    0.25986E+02    0.00000E+00
   78    0.77484E+00    0.50145E-02    0.50145E-02    0.23612E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.12992E-01   -0.37503E-02   -0.37503E-02    0.75007E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13053E+02   -0.13053E+02    0.26106E+02    0.00000E+00
   79    0.78492E+00    0.49467E-02    0.49467E-02    0.23647E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.13166E-01   -0.38008E-02   -0.38008E-02    0.76016E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13111E+02   -0.13111E+02    0.26223E+02    0.00000E+00
   80    0.79499E+00    0.48806E-02    0.48806E-02    0.23681E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.13341E-01   -0.38512E-02   -0.38512E-02    0.77025E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13168E+02   -0.13168E+02    0.26337E+02    0.00000E+00
   81    0.80002E+00    0.48482E-02    0.48482E-02    0.23698E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.13428E-01   -0.38765E-02   -0.38765E-02    0.77529E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13196E+02   -0.13196E+02    0.26393E+02    0.00000E+00
   82    0.81010E+00    0.47844E-02    0.47844E-02    0.23732E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.13603E-01   -0.39269E-02   -0.39269E-02    0.78538E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13251E+02   -0.13251E+02    0.26502E+02    0.00000E+00
   83    0.82017E+00    0.47223E-02    0.47223E-02    0.23765E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.13778E-01   -0.39774E-02   -0.39774E-02    0.79547E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13305E+02   -0.13305E+02    0.26609E+02    0.00000E+00
   84    0.83024E+00    0.46616E-02    0.46616E-02    0.23798E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.13953E-01   -0.40278E-02   -0.40278E-02    0.80556E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13357E+02   -0.13357E+02    0.26713E+02    0.00000E+00
   85    0.84030E+00    0.46025E-02    0.46025E-02    0.23830E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.14127E-01   -0.40782E-02   -0.40782E-02    0.81564E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13408E+02   -0.13408E+02    0.26815E+02    0.00000E+00
   86    0.85037E+00    0.45447E-02    0.45447E-02    0.23862E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.14302E-01   -0.41286E-02   -0.41286E-02    0.82573E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13457E+02   -0.13457E+02    0.26914E+02    0.00000E+00
   87    0.86044E+00    0.44884E-02    0.44884E-02    0.23894E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.14477E-01   -0.41790E-02   -0.41790E-02    0.83581E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13505E+02   -0.13505E+02    0.27011E+02    0.00000E+00
   88    0.87050E+00    0.44334E-02    0.44334E-02    0.23925E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.14651E-01   -0.42295E-02   -0.42295E-02    0.84589E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13552E+02   -0.13552E+02    0.27105E+02    0.00000E+00
   89    0.88057E+00    0.43798E-02    0.43798E-02    0.23956E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.14826E-01   -0.42799E-02   -0.42799E-02    0.85597E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13598E+02   -0.13598E+02    0.27197E+02    0.00000E+00
   90    0.89063E+00    0.43275E-02    0.43275E-02    0.23986E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.15000E-01   -0.43303E-02   -0.43303E-02    0.86605E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13643E+02   -0.13643E+02    0.27286E+02    0.00000E+00
   91    0.90070E+00    0.42764E-02    0.42764E-02    0.24016E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.15175E-01   -0.43807E-02   -0.43807E-02    0.87613E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13687E+02   -0.13687E+02    0.27373E+02    0.00000E+00
   92    0.91076E+00    0.42265E-02    0.42265E-02    0.24046E+03    0.00000E+00    0.00000E+00    0.00000E+00    0.15350E-01   -0.44311E-02   -0.44311E-02    0.88621E-02    0.00000E+00    0.00000E+00    0.00000E+00   -0.13729E+02   -0.13729E+02    0.27458E+02    0.00000E+00
